Employee ID,Employee Name,NRIC,DOB,DOJ,Department_ID,Modules Taught
NUS13235,,,1990-08-26T00:00:00Z,2002-12-28T00:00:00Z,IDEPT7626,
NUS13236,,,1984-12-22T00:00:00Z,2012-11-19T00:00:00Z,IDEPT3115,
NUS13237,,,1982-05-11T00:00:00Z,2003-01-12T00:00:00Z,IDEPT3062,
NUS13238,,,1986-12-22T00:00:00Z,2000-08-24T00:00:00Z,IDEPT1825,
NUS13239,,,1986-06-11T00:00:00Z,2000-06-21T00:00:00Z,IDEPT3778,
NUS13240,,,1992-10-22T00:00:00Z,2002-01-22T00:00:00Z,IDEPT1423,
NUS13241,,,1993-04-29T00:00:00Z,2006-12-21T00:00:00Z,IDEPT4132,
NUS13242,,,1985-05-01T00:00:00Z,2009-11-07T00:00:00Z,IDEPT5408,
NUS13243,,,1977-06-21T00:00:00Z,2008-03-01T00:00:00Z,IDEPT1677,
NUS13244,,,1970-09-03T00:00:00Z,2010-07-04T00:00:00Z,IDEPT1378,
NUS13245,,,1978-09-12T00:00:00Z,2003-05-12T00:00:00Z,IDEPT1825,
NUS13246,,,1983-03-16T00:00:00Z,2008-11-29T00:00:00Z,IDEPT1367,
NUS13247,,,1986-09-02T00:00:00Z,2007-10-04T00:00:00Z,IDEPT1423,
NUS13248,,,1989-08-02T00:00:00Z,2004-02-13T00:00:00Z,IDEPT7626,
NUS13249,,,1978-09-29T00:00:00Z,2000-10-11T00:00:00Z,IDEPT8379,
NUS13250,,,1987-08-24T00:00:00Z,2006-03-08T00:00:00Z,IDEPT5408,
NUS13251,,,1994-06-22T00:00:00Z,2009-09-02T00:00:00Z,IDEPT4670,
NUS13252,,,1974-06-09T00:00:00Z,2007-04-09T00:00:00Z,IDEPT8598,
NUS13253,,,1983-05-01T00:00:00Z,1999-07-30T00:00:00Z,IDEPT5127,
NUS13254,,,1976-07-04T00:00:00Z,2012-01-22T00:00:00Z,IDEPT7783,
NUS13255,,,1990-12-02T00:00:00Z,2002-11-23T00:00:00Z,IDEPT6347,
NUS13256,,,1981-02-24T00:00:00Z,2000-07-26T00:00:00Z,IDEPT7005,
NUS13257,,,1989-10-28T00:00:00Z,2007-07-09T00:00:00Z,IDEPT5127,
NUS13258,,,1969-10-17T00:00:00Z,2000-03-14T00:00:00Z,IDEPT2425,
NUS13259,,,1979-09-09T00:00:00Z,2007-01-31T00:00:00Z,IDEPT1378,
NUS13260,,,1975-08-09T00:00:00Z,2010-11-02T00:00:00Z,IDEPT7005,
NUS13261,,,1969-08-30T00:00:00Z,2007-01-30T00:00:00Z,IDEPT3868,
NUS13262,,,1971-01-14T00:00:00Z,2005-05-09T00:00:00Z,IDEPT3062,
NUS13263,,,1984-05-18T00:00:00Z,2002-02-05T00:00:00Z,IDEPT7626,
NUS13264,,,1977-08-23T00:00:00Z,2010-11-17T00:00:00Z,IDEPT3868,
NUS13265,,,1993-04-21T00:00:00Z,2001-05-18T00:00:00Z,IDEPT8379,
NUS13266,,,1990-08-12T00:00:00Z,1999-08-25T00:00:00Z,IDEPT2054,
NUS13267,,,1970-06-08T00:00:00Z,2010-05-20T00:00:00Z,IDEPT8313,
NUS13268,,,1978-01-04T00:00:00Z,2011-10-26T00:00:00Z,IDEPT2357,
NUS13269,,,1980-07-28T00:00:00Z,2006-09-23T00:00:00Z,IDEPT8598,
NUS13270,,,1984-01-10T00:00:00Z,2012-10-26T00:00:00Z,IDEPT1388,
NUS13271,,,1971-11-26T00:00:00Z,2011-03-12T00:00:00Z,IDEPT1677,
NUS13272,,,1973-03-17T00:00:00Z,2010-03-28T00:00:00Z,IDEPT1378,
NUS13273,,,1980-09-09T00:00:00Z,2001-05-06T00:00:00Z,IDEPT8313,
NUS13274,,,1977-11-21T00:00:00Z,2014-05-22T00:00:00Z,IDEPT3778,
NUS13275,,,1985-03-24T00:00:00Z,2007-09-23T00:00:00Z,IDEPT2601,
NUS13276,,,1978-09-21T00:00:00Z,2000-02-27T00:00:00Z,IDEPT2054,
NUS13277,,,1980-11-29T00:00:00Z,2009-12-21T00:00:00Z,IDEPT2601,
NUS13278,,,1973-02-12T00:00:00Z,2006-04-26T00:00:00Z,IDEPT4132,
NUS13279,,,1982-10-26T00:00:00Z,2003-10-06T00:00:00Z,IDEPT5109,
NUS13280,,,1986-10-12T00:00:00Z,2009-06-24T00:00:00Z,IDEPT7626,
NUS13281,,,1993-04-17T00:00:00Z,2010-11-01T00:00:00Z,IDEPT3062,
NUS13282,,,1987-11-29T00:00:00Z,2009-12-17T00:00:00Z,IDEPT1367,
NUS13283,,,1986-04-02T00:00:00Z,2010-10-22T00:00:00Z,IDEPT4055,
NUS13284,,,1981-10-11T00:00:00Z,2001-03-16T00:00:00Z,IDEPT4055,
NUS13285,,,1992-03-16T00:00:00Z,2005-06-19T00:00:00Z,IDEPT1825,
NUS13286,,,1979-09-27T00:00:00Z,1999-12-12T00:00:00Z,IDEPT1537,
NUS13287,,,1982-10-27T00:00:00Z,2010-08-24T00:00:00Z,IDEPT5528,
NUS13288,,,1976-04-22T00:00:00Z,2013-03-09T00:00:00Z,IDEPT1537,
NUS13289,,,1983-07-30T00:00:00Z,2012-06-26T00:00:00Z,IDEPT1825,
NUS13290,,,1990-10-28T00:00:00Z,2007-03-14T00:00:00Z,IDEPT3062,
NUS13291,,,1987-12-25T00:00:00Z,2003-07-19T00:00:00Z,IDEPT7783,
NUS13292,,,1984-09-10T00:00:00Z,2010-05-08T00:00:00Z,IDEPT1537,
NUS13293,,,1975-10-07T00:00:00Z,2004-02-10T00:00:00Z,IDEPT1423,
NUS13294,,,1977-03-04T00:00:00Z,2010-02-21T00:00:00Z,IDEPT3115,
NUS13295,,,1985-06-16T00:00:00Z,2011-04-06T00:00:00Z,IDEPT7005,
NUS13296,,,1989-11-15T00:00:00Z,2014-04-26T00:00:00Z,IDEPT4670,
NUS13297,,,1991-06-05T00:00:00Z,2005-01-04T00:00:00Z,IDEPT4670,
NUS13298,,,1977-04-20T00:00:00Z,2011-01-04T00:00:00Z,IDEPT5881,
NUS13299,,,1984-02-20T00:00:00Z,2006-02-02T00:00:00Z,IDEPT1677,
NUS13300,,,1983-09-04T00:00:00Z,2001-01-13T00:00:00Z,IDEPT2425,
NUS13301,,,1979-03-21T00:00:00Z,2013-08-26T00:00:00Z,IDEPT1423,
NUS13302,,,1980-06-28T00:00:00Z,2003-01-27T00:00:00Z,IDEPT4938,
NUS13303,,,1977-11-01T00:00:00Z,2012-03-25T00:00:00Z,IDEPT1142,
NUS13304,,,1989-02-22T00:00:00Z,2013-10-25T00:00:00Z,IDEPT4132,
NUS13305,,,1988-03-07T00:00:00Z,2003-10-18T00:00:00Z,IDEPT2054,
NUS13306,,,1983-09-10T00:00:00Z,2002-04-30T00:00:00Z,IDEPT2357,
NUS13307,,,1983-12-01T00:00:00Z,2004-01-03T00:00:00Z,IDEPT3062,
NUS13308,,,1988-02-18T00:00:00Z,2003-11-01T00:00:00Z,IDEPT7626,
NUS13309,,,1978-07-17T00:00:00Z,2000-05-11T00:00:00Z,IDEPT7005,
NUS13310,,,1972-02-25T00:00:00Z,2013-06-05T00:00:00Z,IDEPT8379,
NUS13311,,,1971-07-21T00:00:00Z,2002-05-20T00:00:00Z,IDEPT1825,
NUS13312,,,1991-09-23T00:00:00Z,2000-04-25T00:00:00Z,IDEPT1825,
NUS13313,,,1994-01-17T00:00:00Z,2010-03-06T00:00:00Z,IDEPT5408,
NUS13314,,,1984-11-18T00:00:00Z,2000-09-08T00:00:00Z,IDEPT1367,
NUS13315,,,1971-01-18T00:00:00Z,2006-12-30T00:00:00Z,IDEPT7005,
NUS13316,,,1973-07-02T00:00:00Z,2005-12-21T00:00:00Z,IDEPT4938,
NUS13317,,,1979-01-16T00:00:00Z,2014-02-14T00:00:00Z,IDEPT3115,
NUS13318,,,1969-10-31T00:00:00Z,2002-03-22T00:00:00Z,IDEPT5109,
NUS13319,,,1985-02-21T00:00:00Z,2004-09-27T00:00:00Z,IDEPT2357,
NUS13320,,,1979-04-22T00:00:00Z,2012-07-30T00:00:00Z,IDEPT8598,
NUS13321,,,1974-10-24T00:00:00Z,2007-09-24T00:00:00Z,IDEPT3778,
NUS13322,,,1989-05-06T00:00:00Z,2011-01-20T00:00:00Z,IDEPT5528,
NUS13323,,,1982-08-18T00:00:00Z,2007-02-13T00:00:00Z,IDEPT4132,
NUS13324,,,1980-11-04T00:00:00Z,2007-09-09T00:00:00Z,IDEPT1367,
NUS13325,,,1983-10-17T00:00:00Z,2002-04-13T00:00:00Z,IDEPT5127,
NUS13326,,,1976-05-18T00:00:00Z,2005-03-23T00:00:00Z,IDEPT7783,
NUS13327,,,1972-05-19T00:00:00Z,2013-05-16T00:00:00Z,IDEPT3868,
NUS13328,,,1977-04-19T00:00:00Z,2002-07-08T00:00:00Z,IDEPT1533,
NUS13329,,,1986-01-04T00:00:00Z,2010-10-29T00:00:00Z,IDEPT1142,
NUS13330,,,1976-02-06T00:00:00Z,2004-12-05T00:00:00Z,IDEPT4670,
NUS13331,,,1975-06-02T00:00:00Z,2011-05-14T00:00:00Z,IDEPT4132,
NUS13332,,,1979-01-25T00:00:00Z,2013-06-17T00:00:00Z,IDEPT1388,
NUS13333,,,1987-05-28T00:00:00Z,2001-01-06T00:00:00Z,IDEPT3778,
NUS13334,,,1974-08-22T00:00:00Z,2001-11-26T00:00:00Z,IDEPT1537,
NUS13335,,,1993-02-27T00:00:00Z,2006-02-15T00:00:00Z,IDEPT5109,
NUS13336,,,1982-06-18T00:00:00Z,2012-09-03T00:00:00Z,IDEPT5127,
NUS13337,,,1992-02-12T00:00:00Z,2003-11-14T00:00:00Z,IDEPT8379,
NUS13338,,,1972-10-07T00:00:00Z,1999-10-23T00:00:00Z,IDEPT2357,
NUS13339,,,1976-03-08T00:00:00Z,2012-06-11T00:00:00Z,IDEPT2054,
NUS13340,,,1993-09-18T00:00:00Z,2009-03-24T00:00:00Z,IDEPT4055,
NUS13341,,,1985-02-20T00:00:00Z,2005-11-08T00:00:00Z,IDEPT8598,
NUS13342,,,1985-06-13T00:00:00Z,1999-11-06T00:00:00Z,IDEPT3062,
NUS13343,,,1984-02-06T00:00:00Z,1999-11-15T00:00:00Z,IDEPT7783,
NUS13344,,,1970-09-17T00:00:00Z,2002-12-05T00:00:00Z,IDEPT1677,
